Date,Majestic_PM10,Majestic_NO,Majestic_NO2,Majestic_CO,Peenya_PM25,Peenya_NO,Peenya_NO2,Peenya_CO,temp_mean,wind_speed,Year,Annual_Vehicle_Total,Vehicle_Total_Scaled,T,BS4_P,BS4_TP,Metro_P,Metro_TP
2017-12-28,103.41,12.767500000000002,36.015,1.28,73.46,5.290909090909091,21.396818181818183,0.8733557046979865,16.77,2.22,2017,7395314.0,-0.5768892883543146,727,1,727,1,727
2017-12-29,95.27,12.360625,35.20625,1.28,39.23,5.372727272727273,21.395454545454545,0.8794630872483221,17.26,2.27,2017,7395314.0,-0.5768892883543146,728,1,728,1,728
2017-12-30,88.01,11.953750000000001,34.397499999999994,1.2,35.24,5.454545454545455,21.39409090909091,0.8855704697986577,18.05,1.97,2017,7395314.0,-0.5768892883543146,729,1,729,1,729
2017-12-31,76.69,11.546875000000002,33.58875,1.09,40.266666666666666,5.536363636363636,21.392727272727274,0.8916778523489932,18.72,1.6,2017,7395314.0,-0.5768892883543146,730,1,730,1,730
2018-01-01,93.04,11.14,32.78,1.05,45.29333333333334,5.618181818181818,21.391363636363636,0.8977852348993288,19.98,0.88,2018,7395314.0,-0.5768892883543146,731,1,731,1,731
2018-01-02,92.28,7.72,33.0,1.02,50.32,5.7,21.39,0.9038926174496644,20.0,1.17,2018,7395314.0,-0.5768892883543146,732,1,732,1,732
2018-01-03,82.1,10.15,38.71,1.11,44.12,5.392,19.23,0.91,20.18,1.28,2018,7395314.0,-0.5768892883543146,733,1,733,1,733
2018-01-04,95.24,9.09,44.11,0.95,39.06,5.084,17.07,0.76,19.48,1.91,2018,7395314.0,-0.5768892883543146,734,1,734,1,734
2018-01-05,111.5,10.84,52.0,1.07,34.0,4.776,14.91,0.73,18.11,1.78,2018,7395314.0,-0.5768892883543146,735,1,735,1,735
2018-01-06,107.03,8.65,44.1,1.0,28.94,4.468,12.75,0.76,17.38,1.41,2018,7395314.0,-0.5768892883543146,736,1,736,1,736
2018-01-07,101.85,9.49,45.08,0.98,14.53,4.16,10.59,0.65,17.64,1.49,2018,7395314.0,-0.5768892883543146,737,1,737,1,737
2018-01-08,93.43,7.37,42.5,1.08,28.63,4.6,18.41,0.67,17.29,2.15,2018,7395314.0,-0.5768892883543146,738,1,738,1,738
2018-01-09,93.42,7.29,39.52,1.12,30.63,3.03,9.26,0.76,19.01,2.59,2018,7395314.0,-0.5768892883543146,739,1,739,1,739
2018-01-10,81.92,7.9,33.42,0.99,32.74,3.61,16.43,0.43,20.94,3.01,2018,7395314.0,-0.5768892883543146,740,1,740,1,740
2018-01-11,80.88,13.95,61.36,1.06,16.98,4.7,29.48,0.57,22.02,2.38,2018,7395314.0,-0.5768892883543146,741,1,741,1,741
2018-01-12,105.6,16.23,51.29,1.09,34.67,4.89,37.76,0.72,21.99,2.41,2018,7395314.0,-0.5768892883543146,742,1,742,1,742
2018-01-13,151.16,16.34,53.85,1.02,48.96,2.22,11.26,0.7268181818181818,20.57,1.99,2018,7395314.0,-0.5768892883543146,743,1,743,1,743
2018-01-14,166.69,11.93,44.6,1.04,35.14,1.06,12.64,0.7336363636363636,20.2,2.25,2018,7395314.0,-0.5768892883543146,744,1,744,1,744
2018-01-15,146.23,8.52,37.6,1.01,45.6,1.01,13.51,0.7404545454545455,21.11,2.44,2018,7395314.0,-0.5768892883543146,745,1,745,1,745
2018-01-16,135.79,9.61,39.53,0.96,55.74,1.29,14.9,0.7472727272727272,21.05,1.6,2018,7395314.0,-0.5768892883543146,746,1,746,1,746
2018-01-17,153.14,8.67,37.79,1.02,63.93,1.0,10.2,0.754090909090909,20.06,1.96,2018,7395314.0,-0.5768892883543146,747,1,747,1,747
2018-01-18,152.43,11.5,46.26,1.43,51.36,0.87,7.44,0.7609090909090909,18.84,2.31,2018,7395314.0,-0.5768892883543146,748,1,748,1,748
2018-01-19,134.99,9.1,42.66,2.06,99.51,2.65,16.21,0.7677272727272727,18.35,2.17,2018,7395314.0,-0.5768892883543146,749,1,749,1,749
2018-01-20,164.12,10.88,47.23,2.03,37.8,3.88,24.92,0.7745454545454545,18.61,1.65,2018,7395314.0,-0.5768892883543146,750,1,750,1,750
2018-01-21,151.63,8.86,40.95,2.02,34.96,1.83,19.97,0.7813636363636364,18.84,2.08,2018,7395314.0,-0.5768892883543146,751,1,751,1,751
2018-01-22,173.81,8.06,39.81,2.03,42.42,2.24,22.76,0.7881818181818182,19.52,1.53,2018,7395314.0,-0.5768892883543146,752,1,752,1,752
2018-01-23,191.34,6.55,32.98,2.08,58.13,2.63,23.2,0.7949999999999999,20.62,1.38,2018,7395314.0,-0.5768892883543146,753,1,753,1,753
2018-01-24,175.1,8.84,36.91,1.97,57.0,3.46,22.01,0.8018181818181818,21.1,1.54,2018,7395314.0,-0.5768892883543146,754,1,754,1,754
2018-01-25,178.78,8.73,37.37,1.48,45.31,2.14,14.67,0.8086363636363636,20.44,1.77,2018,7395314.0,-0.5768892883543146,755,1,755,1,755
2018-01-26,164.26,8.09,41.38,0.82,49.09,2.19,14.3,0.8154545454545454,19.99,1.64,2018,7395314.0,-0.5768892883543146,756,1,756,1,756
2018-01-27,194.18,7.45,36.77,1.02,62.14,4.07,18.06,0.8222727272727273,20.24,1.55,2018,7395314.0,-0.5768892883543146,757,1,757,1,757
2018-01-28,177.0,10.13,48.22,1.19,46.41,2.52,12.22,0.8290909090909091,20.22,1.96,2018,7395314.0,-0.5768892883543146,758,1,758,1,758
2018-01-29,163.81,10.63,54.11,1.48,42.15,2.74,13.41,0.8359090909090909,20.11,2.49,2018,7395314.0,-0.5768892883543146,759,1,759,1,759
2018-01-30,167.4,8.55,37.07,1.28,65.31,3.65,16.98,0.8427272727272728,19.96,2.37,2018,7395314.0,-0.5768892883543146,760,1,760,1,760
2018-01-31,161.72,7.81,36.19,1.29,59.1,4.02,18.13,0.8495454545454545,19.81,2.16,2018,7395314.0,-0.5768892883543146,761,1,761,1,761
2018-02-01,157.07,11.85,45.97,1.34,49.2,4.16,17.52,0.8563636363636363,19.9,2.08,2018,7395314.0,-0.5768892883543146,762,1,762,1,762
2018-02-02,150.8,6.6,37.84,1.4,39.3,4.3,16.91,0.8631818181818182,20.0,2.04,2018,7395314.0,-0.5768892883543146,763,1,763,1,763
2018-02-03,153.43,8.2,41.1,1.45,24.18,4.2299999999999995,15.532,0.87,19.38,2.35,2018,7395314.0,-0.5768892883543146,764,1,764,1,764
2018-02-04,140.18,6.91,35.16,1.41,25.97,4.16,14.154,0.8,18.78,2.12,2018,7395314.0,-0.5768892883543146,765,1,765,1,765
2018-02-05,140.76,9.57,39.43,1.38,27.76,4.09,12.776,0.74,20.58,2.24,2018,7395314.0,-0.5768892883543146,766,1,766,1,766
2018-02-06,124.07,4.8,23.43,0.88,29.55,4.0200000000000005,11.398,0.95,22.64,1.88,2018,7395314.0,-0.5768892883543146,767,1,767,1,767
2018-02-07,141.28,6.49,24.78,1.31,10.57,3.95,10.02,0.62,21.61,1.78,2018,7395314.0,-0.5768892883543146,768,1,768,1,768
2018-02-08,133.01,11.09,37.96,1.45,28.79,4.49,12.74,0.81,22.2,0.95,2018,7395314.0,-0.5768892883543146,769,1,769,1,769
2018-02-09,138.71,6.59,29.64,1.36,29.0,3.17,13.02,0.7,22.77,0.95,2018,7395314.0,-0.5768892883543146,770,1,770,1,770
2018-02-10,127.22,10.0,34.94,1.3,22.45,3.11,14.87,0.3,22.02,1.82,2018,7395314.0,-0.5768892883543146,771,1,771,1,771
2018-02-11,149.69,7.39,27.51,1.3,13.81,5.0,22.92,0.71,22.62,2.7,2018,7395314.0,-0.5768892883543146,772,1,772,1,772
2018-02-12,132.35,7.42,28.37,1.52,22.36,4.67,35.77,0.65,22.73,2.54,2018,7395314.0,-0.5768892883543146,773,1,773,1,773
2018-02-13,1.57,0.04,0.19,1.4,40.67,4.609444444444445,34.602222222222224,1.02,21.96,2.41,2018,7395314.0,-0.5768892883543146,774,1,774,1,774
2018-02-14,3.1006400000000003,0.11142857142857143,0.9422580645161289,1.32,41.31,4.5488888888888885,33.434444444444445,0.95,22.05,3.2,2018,7395314.0,-0.5768892883543146,775,1,775,1,775
2018-02-15,4.63128,0.18285714285714286,1.694516129032258,1.26,42.99,4.488333333333333,32.266666666666666,1.02,19.99,2.8,2018,7395314.0,-0.5768892883543146,776,1,776,1,776
2018-02-16,6.161920000000001,0.2542857142857143,2.446774193548387,1.41,44.48,4.427777777777778,31.09888888888889,0.99,21.28,2.27,2018,7395314.0,-0.5768892883543146,777,1,777,1,777
2018-02-17,7.692560000000001,0.3257142857142857,3.199032258064516,1.37,47.93,4.367222222222222,29.931111111111115,1.02,21.84,1.82,2018,7395314.0,-0.5768892883543146,778,1,778,1,778
2018-02-18,9.2232,0.39714285714285713,3.951290322580645,1.29,36.14,4.306666666666667,28.763333333333335,0.89,22.13,2.12,2018,7395314.0,-0.5768892883543146,779,1,779,1,779
2018-02-19,10.753840000000002,0.4685714285714285,4.703548387096775,1.34,39.63,4.246111111111111,27.595555555555556,0.98,21.97,2.13,2018,7395314.0,-0.5768892883543146,780,1,780,1,780
2018-02-20,12.284480000000002,0.54,5.4558064516129035,1.48,38.0,4.185555555555555,26.427777777777777,0.97,22.39,2.54,2018,7395314.0,-0.5768892883543146,781,1,781,1,781
2018-02-21,13.815120000000002,0.6114285714285714,6.208064516129032,1.37,49.34,4.125,25.26,0.89,22.12,2.93,2018,7395314.0,-0.5768892883543146,782,1,782,1,782
2018-02-22,15.345760000000002,0.6828571428571428,6.960322580645162,1.23,53.82,4.064444444444445,24.092222222222222,0.92,22.62,2.51,2018,7395314.0,-0.5768892883543146,783,1,783,1,783
2018-02-23,16.8764,0.7542857142857143,7.712580645161291,0.99,54.36,4.003888888888889,22.924444444444447,0.92,22.1,2.82,2018,7395314.0,-0.5768892883543146,784,1,784,1,784
2018-02-24,18.407040000000002,0.8257142857142857,8.46483870967742,1.31,39.53,3.9433333333333334,21.756666666666668,0.91,21.67,2.58,2018,7395314.0,-0.5768892883543146,785,1,785,1,785
2018-02-25,19.937680000000004,0.8971428571428571,9.217096774193548,0.96,29.93,3.8827777777777777,20.58888888888889,0.91,22.5,2.86,2018,7395314.0,-0.5768892883543146,786,1,786,1,786
2018-02-26,21.468320000000002,0.9685714285714285,9.969354838709677,1.32,33.53,3.822222222222222,19.421111111111113,0.96,22.87,2.32,2018,7395314.0,-0.5768892883543146,787,1,787,1,787
2018-02-27,22.998960000000004,1.04,10.721612903225806,1.34,33.29,3.7616666666666667,18.253333333333334,0.87,23.05,3.06,2018,7395314.0,-0.5768892883543146,788,1,788,1,788
2018-02-28,24.529600000000002,1.1114285714285714,11.473870967741934,1.25,44.56,3.701111111111111,17.085555555555555,0.89,23.69,3.13,2018,7395314.0,-0.5768892883543146,789,1,789,1,789
2018-03-01,26.060240000000004,1.1828571428571428,12.226129032258063,0.73,39.17,3.6405555555555553,15.91777777777778,0.8933333333333333,23.37,2.76,2018,7395314.0,-0.5768892883543146,790,1,790,1,790
2018-03-02,27.590880000000002,1.2542857142857142,12.978387096774192,0.98,33.78,3.58,14.75,0.8966666666666667,23.95,2.97,2018,7395314.0,-0.5768892883543146,791,1,791,1,791
2018-03-03,29.121520000000004,1.3257142857142856,13.730645161290322,1.07,33.0025,3.696,14.09,0.9,24.29,2.33,2018,7395314.0,-0.5768892883543146,792,1,792,1,792
2018-03-04,30.652160000000002,1.397142857142857,14.482903225806451,1.27,32.225,3.8120000000000003,13.43,0.87,24.27,2.56,2018,7395314.0,-0.5768892883543146,793,1,793,1,793
2018-03-05,32.1828,1.4685714285714286,15.23516129032258,1.37,31.4475,3.928,12.77,0.64,24.46,2.69,2018,7395314.0,-0.5768892883543146,794,1,794,1,794
2018-03-06,33.713440000000006,1.54,15.987419354838709,1.26,30.67,4.0440000000000005,12.11,0.67,24.5,2.52,2018,7395314.0,-0.5768892883543146,795,1,795,1,795
2018-03-07,35.244080000000004,1.6114285714285714,16.73967741935484,1.2,18.16,4.16,11.45,0.68,24.63,2.85,2018,7395314.0,-0.5768892883543146,796,1,796,1,796
2018-03-08,36.77472,1.6828571428571428,17.491935483870968,1.2,29.45,4.09,17.34,0.63,25.12,3.0,2018,7395314.0,-0.5768892883543146,797,1,797,1,797
2018-03-09,38.30536000000001,1.7542857142857142,18.2441935483871,1.26,42.26,3.23,15.34,0.82,25.48,2.95,2018,7395314.0,-0.5768892883543146,798,1,798,1,798
2018-03-10,39.836000000000006,1.8257142857142856,18.996451612903225,1.2,24.07,3.23,15.1,0.33,25.87,3.11,2018,7395314.0,-0.5768892883543146,799,1,799,1,799
2018-03-11,41.366640000000004,1.897142857142857,19.748709677419356,1.03,20.67,4.72,19.55,0.7,25.74,3.6,2018,7395314.0,-0.5768892883543146,800,1,800,1,800
2018-03-12,42.89728,1.9685714285714284,20.500967741935483,1.56,22.8,4.63,33.31,0.72,25.48,3.81,2018,7395314.0,-0.5768892883543146,801,1,801,1,801
2018-03-13,44.42792000000001,2.04,21.253225806451614,1.89,21.910476190476192,4.438571428571429,31.793809523809525,0.81,25.5,3.64,2018,7395314.0,-0.5768892883543146,802,1,802,1,802
2018-03-14,45.958560000000006,2.111428571428571,22.005483870967744,1.94,21.02095238095238,4.247142857142857,30.277619047619048,0.76,25.5,2.97,2018,7395314.0,-0.5768892883543146,803,1,803,1,803
2018-03-15,47.489200000000004,2.182857142857143,22.75774193548387,1.87,20.13142857142857,4.055714285714286,28.761428571428574,0.82,25.47,1.37,2018,7395314.0,-0.5768892883543146,804,1,804,1,804
2018-03-16,49.01984000000001,2.254285714285714,23.51,1.66,19.241904761904763,3.8642857142857143,27.245238095238097,0.77,25.06,1.02,2018,7395314.0,-0.5768892883543146,805,1,805,1,805
2018-03-17,50.55048000000001,2.3257142857142856,23.75952380952381,2.05,18.352380952380955,3.6728571428571426,25.72904761904762,0.84,24.81,1.91,2018,7395314.0,-0.5768892883543146,806,1,806,1,806
2018-03-18,52.081120000000006,2.3971428571428572,24.00904761904762,2.18,17.462857142857143,3.4814285714285713,24.212857142857143,0.79,24.61,1.94,2018,7395314.0,-0.5768892883543146,807,1,807,1,807
2018-03-19,53.611760000000004,2.4685714285714284,24.25857142857143,1.73,16.573333333333334,3.29,22.696666666666665,0.81,25.2,2.9,2018,7395314.0,-0.5768892883543146,808,1,808,1,808
2018-03-20,55.14240000000001,2.54,24.50809523809524,1.84,15.683809523809526,3.0985714285714288,21.180476190476192,0.81,25.7,2.44,2018,7395314.0,-0.5768892883543146,809,1,809,1,809
2018-03-21,56.67304000000001,2.611428571428571,24.75761904761905,1.82,14.794285714285715,2.9071428571428575,19.664285714285715,0.82,26.14,1.26,2018,7395314.0,-0.5768892883543146,810,1,810,1,810
2018-03-22,58.203680000000006,2.682857142857143,25.00714285714286,1.74,13.904761904761905,2.7157142857142857,18.148095238095237,0.81,27.52,1.57,2018,7395314.0,-0.5768892883543146,811,1,811,1,811
2018-03-23,59.734320000000004,2.754285714285714,25.256666666666668,1.76,13.015238095238097,2.5242857142857145,16.63190476190476,0.77,27.68,2.38,2018,7395314.0,-0.5768892883543146,812,1,812,1,812
2018-03-24,61.26496000000001,2.8257142857142856,25.506190476190476,1.73,12.125714285714286,2.332857142857143,15.115714285714283,0.84,27.94,2.51,2018,7395314.0,-0.5768892883543146,813,1,813,1,813
2018-03-25,62.79560000000001,2.8971428571428572,25.755714285714287,1.74,11.236190476190478,2.1414285714285715,13.59952380952381,0.845,27.99,3.55,2018,7395314.0,-0.5768892883543146,814,1,814,1,814
2018-03-26,64.32624,2.9685714285714284,26.005238095238095,1.9133333333333333,10.346666666666668,1.9500000000000002,12.083333333333332,0.85,27.48,3.23,2018,7395314.0,-0.5768892883543146,815,1,815,1,815
2018-03-27,65.85688,3.04,26.254761904761907,2.0866666666666664,9.457142857142859,1.758571428571429,10.567142857142855,0.91,27.7,1.7,2018,7395314.0,-0.5768892883543146,816,1,816,1,816
2018-03-28,67.38752,3.111428571428571,26.504285714285714,2.26,8.567619047619049,1.5671428571428572,9.050952380952378,0.84,28.67,1.6,2018,7395314.0,-0.5768892883543146,817,1,817,1,817
2018-03-29,68.91816,3.182857142857143,26.753809523809522,1.87,7.6780952380952385,1.375714285714286,7.5347619047619006,0.84,28.7,1.03,2018,7395314.0,-0.5768892883543146,818,1,818,1,818
2018-03-30,70.4488,3.254285714285714,27.003333333333334,1.68,6.78857142857143,1.1842857142857146,6.018571428571427,0.78,29.18,1.16,2018,7395314.0,-0.5768892883543146,819,1,819,1,819
2018-03-31,71.97944,3.3257142857142856,27.252857142857142,1.81,5.8990476190476215,0.9928571428571433,4.50238095238095,0.85,27.37,1.8,2018,7395314.0,-0.5768892883543146,820,1,820,1,820
2018-04-01,73.51008,3.397142857142857,27.502380952380953,3.56,5.0095238095238095,0.8014285714285716,2.9861904761904725,0.8433333333333333,28.54,1.77,2018,7395314.0,-0.5768892883543146,821,1,821,1,821
2018-04-02,75.04072000000001,3.4685714285714284,27.75190476190476,1.88,4.12,0.61,1.47,0.8366666666666667,28.45,2.7,2018,7395314.0,-0.5768892883543146,822,1,822,1,822
2018-04-03,76.57136,3.54,28.001428571428573,1.68,6.46,1.244,2.974,0.83,28.83,2.38,2018,7395314.0,-0.5768892883543146,823,1,823,1,823
2018-04-04,78.102,3.611428571428571,28.25095238095238,1.33,8.8,1.8780000000000001,4.478,0.77,28.76,2.88,2018,7395314.0,-0.5768892883543146,824,1,824,1,824
2018-04-05,79.63264000000001,3.682857142857143,28.500476190476192,2.42,11.14,2.512,5.982,0.94,27.88,3.27,2018,7395314.0,-0.5768892883543146,825,1,825,1,825
2018-04-06,81.16328,3.754285714285714,28.75,1.53,13.48,3.146,7.486,0.71,27.24,2.3,2018,7395314.0,-0.5768892883543146,826,1,826,1,826
2018-04-07,82.69392,3.8257142857142856,28.999523809523808,1.23,21.43,3.78,8.99,0.65,28.27,2.84,2018,7395314.0,-0.5768892883543146,827,1,827,1,827
2018-04-08,84.22456,3.897142857142857,29.24904761904762,1.29,30.16,4.65,19.22,0.66,27.71,3.58,2018,7395314.0,-0.5768892883543146,828,1,828,1,828
2018-04-09,85.7552,3.9685714285714284,29.498571428571427,1.3499999999999999,36.09,3.3,16.63,0.9,27.59,3.27,2018,7395314.0,-0.5768892883543146,829,1,829,1,829
2018-04-10,87.28584000000001,4.04,29.74809523809524,1.41,26.28,3.67,15.23,0.32,28.07,3.16,2018,7395314.0,-0.5768892883543146,830,1,830,1,830
2018-04-11,88.81648,4.111428571428571,29.997619047619047,1.38,16.84,3.96,22.75,0.69,28.42,2.07,2018,7395314.0,-0.5768892883543146,831,1,831,1,831
2018-04-12,90.34712,4.182857142857142,30.247142857142855,1.26,24.75,5.09,33.79,0.73,29.18,2.78,2018,7395314.0,-0.5768892883543146,832,1,832,1,832
2018-04-13,91.87776000000001,4.2542857142857144,30.496666666666666,1.51,25.572,4.995,32.969,0.74,29.05,3.03,2018,7395314.0,-0.5768892883543146,833,1,833,1,833
2018-04-14,93.4084,4.325714285714286,30.746190476190474,1.72,26.394,4.8999999999999995,32.147999999999996,0.41,29.82,2.95,2018,7395314.0,-0.5768892883543146,834,1,834,1,834
2018-04-15,94.93904,4.397142857142857,30.995714285714286,1.34,27.216,4.805,31.326999999999998,0.37,29.82,3.37,2018,7395314.0,-0.5768892883543146,835,1,835,1,835
2018-04-16,96.46968000000001,4.468571428571428,31.245238095238093,1.5550000000000002,28.038,4.71,30.506,0.5,30.18,2.63,2018,7395314.0,-0.5768892883543146,836,1,836,1,836
2018-04-17,98.00032,4.54,31.4947619047619,1.77,28.86,4.615,29.685,0.59,30.16,3.0,2018,7395314.0,-0.5768892883543146,837,1,837,1,837
2018-04-18,99.53096000000001,4.611428571428571,31.744285714285713,1.37,29.682,4.52,28.863999999999997,0.7,30.42,2.65,2018,7395314.0,-0.5768892883543146,838,1,838,1,838
2018-04-19,101.0616,4.682857142857142,31.993809523809524,1.25,30.503999999999998,4.425,28.043,0.82,29.69,1.79,2018,7395314.0,-0.5768892883543146,839,1,839,1,839
2018-04-20,102.59224,4.7542857142857144,32.24333333333333,0.84,31.326,4.33,27.222,0.74,28.74,1.84,2018,7395314.0,-0.5768892883543146,840,1,840,1,840
2018-04-21,104.12288000000001,4.825714285714286,32.49285714285714,0.87,32.147999999999996,4.235,26.401,1.0,28.12,1.59,2018,7395314.0,-0.5768892883543146,841,1,841,1,841
2018-04-22,105.65352,4.897142857142857,32.74238095238095,0.87,32.97,4.14,25.58,0.71,28.72,2.25,2018,7395314.0,-0.5768892883543146,842,1,842,1,842
2018-04-23,107.18416,4.968571428571428,32.99190476190476,1.15,33.792,4.045,24.759,0.78,28.66,1.76,2018,7395314.0,-0.5768892883543146,843,1,843,1,843
2018-04-24,108.71480000000001,5.04,33.24142857142857,1.23,34.614,3.95,23.938,0.87,28.3,1.52,2018,7395314.0,-0.5768892883543146,844,1,844,1,844
2018-04-25,110.24544,5.111428571428571,33.49095238095238,1.37,35.436,3.855,23.116999999999997,1.01,28.19,1.65,2018,7395314.0,-0.5768892883543146,845,1,845,1,845
2018-04-26,111.77608000000001,5.182857142857142,33.74047619047619,1.22,36.257999999999996,3.76,22.296,0.78,28.53,1.77,2018,7395314.0,-0.5768892883543146,846,1,846,1,846
2018-04-27,113.30672000000001,5.2542857142857144,33.989999999999995,1.41,37.08,3.665,21.475,0.78,28.33,2.68,2018,7395314.0,-0.5768892883543146,847,1,847,1,847
2018-04-28,114.83736,5.325714285714286,34.23952380952381,1.36,37.902,3.5700000000000003,20.654,0.83,28.73,2.91,2018,7395314.0,-0.5768892883543146,848,1,848,1,848
2018-04-29,116.36800000000001,5.397142857142857,34.48904761904762,0.66,38.724,3.475,19.833,0.77,30.44,1.56,2018,7395314.0,-0.5768892883543146,849,1,849,1,849
2018-04-30,117.89864,5.468571428571428,34.738571428571426,0.9466666666666668,39.546,3.38,19.012,0.75,29.48,2.54,2018,7395314.0,-0.5768892883543146,850,1,850,1,850
2018-05-01,119.42928,5.54,34.988095238095234,1.2333333333333334,40.367999999999995,3.285,18.191,0.7866666666666666,28.7,1.87,2018,7395314.0,-0.5768892883543146,851,1,851,1,851
2018-05-02,120.95992000000001,5.611428571428571,35.23761904761905,1.52,41.19,3.19,17.37,0.8233333333333334,28.58,1.69,2018,7395314.0,-0.5768892883543146,852,1,852,1,852
2018-05-03,122.49056,5.682857142857142,35.48714285714286,1.36,36.8475,3.336,15.668000000000001,0.86,28.42,2.0,2018,7395314.0,-0.5768892883543146,853,1,853,1,853
2018-05-04,124.02120000000001,5.7542857142857144,35.736666666666665,1.41,32.504999999999995,3.4819999999999998,13.966000000000001,0.8,26.69,2.25,2018,7395314.0,-0.5768892883543146,854,1,854,1,854
2018-05-05,125.55184000000001,5.825714285714286,35.98619047619047,0.96,28.1625,3.628,12.264,0.86,27.15,2.38,2018,7395314.0,-0.5768892883543146,855,1,855,1,855
2018-05-06,127.08248,5.897142857142857,36.23571428571428,1.2,23.82,3.774,10.562000000000001,0.74,27.78,2.36,2018,7395314.0,-0.5768892883543146,856,1,856,1,856
2018-05-07,128.61312,5.968571428571428,36.48523809523809,1.4,29.98,3.92,8.86,0.72,27.79,2.38,2018,7395314.0,-0.5768892883543146,857,1,857,1,857
2018-05-08,130.14376000000001,6.04,36.7347619047619,1.355,20.98,4.76,18.37,0.56,26.59,2.11,2018,7395314.0,-0.5768892883543146,858,1,858,1,858
2018-05-09,131.67440000000002,6.111428571428571,36.98428571428571,1.31,29.86,2.86,14.09,0.9,25.2,2.08,2018,7395314.0,-0.5768892883543146,859,1,859,1,859
2018-05-10,133.20504,6.182857142857142,37.23380952380952,1.28,22.37,3.42,14.55,0.33,25.65,1.31,2018,7395314.0,-0.5768892883543146,860,1,860,1,860
2018-05-11,134.73568,6.2542857142857144,37.483333333333334,1.41,22.83,4.1,28.79,0.71,25.83,1.46,2018,7395314.0,-0.5768892883543146,861,1,861,1,861
2018-05-12,136.26632,6.325714285714286,37.73285714285714,1.38,195.21,5.47,34.92,0.84,26.13,1.32,2018,7395314.0,-0.5768892883543146,862,1,862,1,862
2018-05-13,137.79696,6.397142857142857,37.98238095238095,1.39,185.10055555555556,5.3428571428571425,34.149523809523814,0.78,26.31,1.45,2018,7395314.0,-0.5768892883543146,863,1,863,1,863
2018-05-14,139.32760000000002,6.468571428571428,38.23190476190476,1.37,174.9911111111111,5.215714285714285,33.37904761904762,0.75,23.97,1.46,2018,7395314.0,-0.5768892883543146,864,1,864,1,864
2018-05-15,140.85824000000002,6.54,38.481428571428566,1.08,164.88166666666666,5.088571428571428,32.60857142857143,0.78,25.28,1.95,2018,7395314.0,-0.5768892883543146,865,1,865,1,865
2018-05-16,142.38888,6.611428571428571,38.730952380952374,1.4,154.77222222222224,4.961428571428571,31.83809523809524,0.9,26.08,1.3,2018,7395314.0,-0.5768892883543146,866,1,866,1,866
2018-05-17,143.91952,6.682857142857142,38.98047619047619,1.28,144.6627777777778,4.8342857142857145,31.067619047619047,0.93,26.78,1.19,2018,7395314.0,-0.5768892883543146,867,1,867,1,867
2018-05-18,145.45016,6.754285714285714,39.23,1.66,134.55333333333334,4.707142857142857,30.29714285714286,1.07,25.43,2.02,2018,7395314.0,-0.5768892883543146,868,1,868,1,868
2018-05-19,146.98080000000002,6.825714285714286,56.65,1.38,124.44388888888889,4.58,29.526666666666667,1.11,26.77,1.31,2018,7395314.0,-0.5768892883543146,869,1,869,1,869
2018-05-20,148.51144000000002,6.897142857142857,47.8,1.4333333333333333,114.33444444444446,4.452857142857143,28.756190476190476,0.83,26.61,1.81,2018,7395314.0,-0.5768892883543146,870,1,870,1,870
2018-05-21,150.04208,6.968571428571428,38.95,1.4866666666666666,104.22500000000001,4.325714285714286,27.985714285714288,0.81,26.33,1.41,2018,7395314.0,-0.5768892883543146,871,1,871,1,871
2018-05-22,151.57272,7.04,30.1,1.54,94.11555555555556,4.198571428571428,27.215238095238096,0.91,26.23,1.73,2018,7395314.0,-0.5768892883543146,872,1,872,1,872
2018-05-23,153.10336,11.08,30.35,1.36,84.00611111111112,4.071428571428571,26.444761904761904,0.97,27.64,1.2,2018,7395314.0,-0.5768892883543146,873,1,873,1,873
2018-05-24,154.63400000000001,8.81,27.25,1.41,73.89666666666668,3.944285714285714,25.674285714285716,0.93,26.68,2.33,2018,7395314.0,-0.5768892883543146,874,1,874,1,874
2018-05-25,156.16464000000002,12.48,28.98,1.5,63.787222222222226,3.8171428571428567,24.903809523809525,0.93,25.62,2.31,2018,7395314.0,-0.5768892883543146,875,1,875,1,875
2018-05-26,157.69528000000003,24.36,34.01,1.47,53.67777777777778,3.6899999999999995,24.133333333333333,1.11,25.86,2.11,2018,7395314.0,-0.5768892883543146,876,1,876,1,876
2018-05-27,159.22592,21.86,42.22,1.79,43.56833333333333,3.5628571428571427,23.362857142857145,0.84,25.65,2.56,2018,7395314.0,-0.5768892883543146,877,1,877,1,877
2018-05-28,160.75656,12.23,26.38,2.0,33.45888888888891,3.4357142857142855,22.592380952380953,0.92,26.11,1.47,2018,7395314.0,-0.5768892883543146,878,1,878,1,878
2018-05-29,162.2872,11.55,21.66,2.0,23.349444444444458,3.3085714285714283,21.82190476190476,1.36,26.12,3.31,2018,7395314.0,-0.5768892883543146,879,1,879,1,879
2018-05-30,163.81784000000002,7.18,14.96,2.1,13.24,3.181428571428571,21.051428571428573,0.75,25.63,2.39,2018,7395314.0,-0.5768892883543146,880,1,880,1,880
2018-05-31,165.34848000000002,12.76,25.58,2.01,25.05,3.0542857142857143,20.280952380952378,0.72,25.95,1.56,2018,7395314.0,-0.5768892883543146,881,1,881,1,881
