date,temp_mean,temp_max,temp_min,humidity,wind_speed,precipitation,pressure
2019-10-26,22.03,26.34,18.28,87.17,2.17,6.374754428863525,91.74
2019-10-27,22.13,26.77,18.72,85.24,1.06,1.759902000427246,91.81
2019-10-28,22.14,26.32,19.5,87.29,2.22,38.30157852172852,91.84
2019-10-29,20.13,23.03,18.52,87.02,2.73,0.0,91.87
2019-10-30,21.51,25.06,19.02,90.7,3.09,4.0655388832092285,91.73
2019-10-31,21.83,25.6,19.53,89.22,3.4,4.038634300231934,91.71
2019-11-01,22.09,26.88,18.69,85.33,1.53,1.687311053276062,91.78
2019-11-02,22.38,27.07,19.4,86.11,1.73,0.0,91.85
2019-11-03,22.07,27.46,18.19,84.52,1.58,0.0,91.96
2019-11-04,21.91,28.5,16.97,80.53,1.42,0.0,91.99
2019-11-05,22.56,28.32,17.55,79.07,1.34,0.0,91.84
2019-11-06,23.0,28.48,19.38,78.29,1.1,0.0,91.7
2019-11-07,22.68,27.74,18.29,82.16,0.82,0.0,91.65
2019-11-08,22.64,26.33,20.15,87.98,1.1,17.98214340209961,91.7
2019-11-09,22.58,26.75,19.39,88.71,1.42,0.0,91.72
2019-11-10,22.72,26.15,19.89,84.1,1.35,13.343530654907228,91.74
2019-11-11,21.5,26.59,16.8,81.84,1.66,0.0,91.73
2019-11-12,21.45,26.58,18.14,83.66,2.09,0.0,91.85
2019-11-13,21.13,26.61,16.8,83.7,2.39,0.0,91.92
2019-11-14,21.85,27.25,17.05,87.44,2.38,0.0,91.87
2019-11-15,22.33,27.5,18.62,85.87,1.95,3.321240186691284,91.84
2019-11-16,22.46,27.52,18.96,84.5,2.38,0.5854418277740479,91.85
2019-11-17,21.26,26.74,17.46,80.22,1.97,0.0,91.9
2019-11-18,22.32,27.6,17.62,86.49,2.58,0.0,91.88
2019-11-19,22.74,27.79,18.22,83.0,1.46,0.0,91.84
2019-11-20,22.3,26.9,19.7,88.28,2.09,0.0,91.78
2019-11-21,22.29,27.27,18.98,86.31,2.68,5.45006799697876,91.88
2019-11-22,20.59,26.35,15.72,83.03,2.84,0.0,91.99
2019-11-23,19.88,26.3,14.92,82.21,2.66,0.0,91.99
2019-11-24,20.6,26.62,15.56,83.27,2.61,0.0,91.94
2019-11-25,20.91,27.1,15.84,82.63,2.92,0.0,91.9
2019-11-26,20.44,26.11,16.0,82.43,3.11,0.0,91.85
2019-11-27,21.38,27.37,17.09,85.63,3.02,1.1459935903549194,91.81
2019-11-28,21.97,27.13,18.45,85.81,3.38,0.3526610136032104,91.86
2019-11-29,22.12,27.23,18.5,84.76,3.01,0.0,91.88
2019-11-30,22.27,27.48,18.08,86.67,3.29,0.4304365217685699,91.83
2019-12-01,22.16,26.14,19.47,87.65,3.41,2.208383321762085,91.81
2019-12-02,21.21,25.25,19.02,86.76,2.81,5.528200626373291,91.91
2019-12-03,20.92,25.01,18.22,84.75,3.18,0.5591407418251038,91.93
2019-12-04,21.1,26.83,17.68,82.37,3.55,0.3413090407848358,92.01
2019-12-05,20.49,26.67,16.76,80.91,3.41,0.0,92.12
2019-12-06,19.91,26.48,16.21,78.65,3.17,0.0,92.06
2019-12-07,20.81,27.51,15.07,82.29,2.98,0.0,91.98
2019-12-08,21.47,27.57,16.79,80.75,2.91,0.5027227401733398,92.02
2019-12-09,20.85,27.0,16.53,78.64,2.92,0.0,92.03
2019-12-10,20.8,27.54,15.44,78.37,2.46,0.0,91.92
2019-12-11,21.24,27.86,16.37,76.79,2.02,0.0,91.81
2019-12-12,21.39,28.57,15.71,75.28,1.77,0.0,91.83
2019-12-13,22.17,28.83,16.9,78.39,2.21,0.0,91.92
2019-12-14,21.67,26.71,17.77,83.11,2.7,0.0,92.06
2019-12-15,21.46,27.96,17.6,78.76,2.75,2.240840435028076,91.97
2019-12-16,21.58,28.54,16.77,79.13,2.63,0.0,91.96
2019-12-17,21.11,27.83,17.17,77.04,3.26,0.5877683162689209,92.02
2019-12-18,21.3,28.61,15.58,76.76,3.12,0.0,92.04
2019-12-19,21.26,28.72,16.3,75.44,3.21,0.0,91.98
2019-12-20,20.97,28.08,15.63,76.17,2.54,0.0,91.91
2019-12-21,21.14,26.79,17.61,79.4,2.3,0.0,91.91
2019-12-22,22.05,29.45,17.35,74.85,2.29,0.0,91.9
2019-12-23,21.52,29.19,16.12,72.46,2.21,0.0,91.89
2019-12-24,21.87,29.43,15.57,72.9,2.23,0.0,91.97
2019-12-25,22.78,29.15,18.32,76.42,2.37,0.0,91.95
2019-12-26,23.64,31.49,18.23,69.89,1.66,0.0,91.89
2019-12-27,22.82,30.9,17.6,69.06,2.19,0.0,91.79
2019-12-28,22.07,29.45,16.76,73.57,2.5,0.0,91.87
2019-12-29,22.21,29.34,17.29,71.97,2.6,0.0,91.91
2019-12-30,22.15,28.97,16.86,72.31,2.32,0.0,91.93
2019-12-31,22.7,29.16,17.89,73.87,2.46,0.0,91.97
